1685931473.942792 client started (14277): version 3.3a, socket /private/tmp/tmux-501/default, protocol 8
1685931473.942848 on Darwin 22.4.0 Darwin Kernel Version 22.4.0: Mon Mar  6 20:59:28 PST 2023; root:xnu-8796.101.5~3/RELEASE_ARM64_T6000
1685931473.942863 using libevent 2.1.12-stable (select); utf8proc 2.8.0; ncurses 6.3
1685931473.949496 sending message 112 to peer 0x148008000 (8 bytes)
1685931473.949510 sending message 112 to peer 0x148008000 (13 bytes)
1685931473.949520 sending message 112 to peer 0x148008000 (7 bytes)
1685931473.949532 sending message 112 to peer 0x148008000 (7 bytes)
1685931473.949545 sending message 112 to peer 0x148008000 (9 bytes)
1685931473.949559 sending message 112 to peer 0x148008000 (6 bytes)
1685931473.949571 sending message 112 to peer 0x148008000 (9 bytes)
1685931473.949582 sending message 112 to peer 0x148008000 (15 bytes)
1685931473.949594 sending message 112 to peer 0x148008000 (13 bytes)
1685931473.949606 sending message 112 to peer 0x148008000 (12 bytes)
1685931473.949617 sending message 112 to peer 0x148008000 (8 bytes)
1685931473.949627 sending message 112 to peer 0x148008000 (14 bytes)
1685931473.949635 sending message 112 to peer 0x148008000 (11 bytes)
1685931473.949646 sending message 112 to peer 0x148008000 (9 bytes)
1685931473.949657 sending message 112 to peer 0x148008000 (10 bytes)
1685931473.949689 sending message 112 to peer 0x148008000 (10 bytes)
1685931473.949698 sending message 112 to peer 0x148008000 (10 bytes)
1685931473.949709 sending message 112 to peer 0x148008000 (10 bytes)
1685931473.949718 sending message 112 to peer 0x148008000 (11 bytes)
1685931473.949728 sending message 112 to peer 0x148008000 (12 bytes)
1685931473.949734 sending message 112 to peer 0x148008000 (12 bytes)
1685931473.949741 sending message 112 to peer 0x148008000 (12 bytes)
1685931473.949751 sending message 112 to peer 0x148008000 (12 bytes)
1685931473.949761 sending message 112 to peer 0x148008000 (12 bytes)
1685931473.949771 sending message 112 to peer 0x148008000 (11 bytes)
1685931473.949781 sending message 112 to peer 0x148008000 (11 bytes)
1685931473.949793 sending message 112 to peer 0x148008000 (12 bytes)
1685931473.949798 sending message 112 to peer 0x148008000 (12 bytes)
1685931473.949807 sending message 112 to peer 0x148008000 (12 bytes)
1685931473.949818 sending message 112 to peer 0x148008000 (12 bytes)
1685931473.949827 sending message 112 to peer 0x148008000 (12 bytes)
1685931473.949838 sending message 112 to peer 0x148008000 (9 bytes)
1685931473.949842 sending message 112 to peer 0x148008000 (12 bytes)
1685931473.949852 sending message 112 to peer 0x148008000 (13 bytes)
1685931473.949864 sending message 112 to peer 0x148008000 (13 bytes)
1685931473.949874 sending message 112 to peer 0x148008000 (13 bytes)
1685931473.949884 sending message 112 to peer 0x148008000 (13 bytes)
1685931473.949896 sending message 112 to peer 0x148008000 (13 bytes)
1685931473.949901 sending message 112 to peer 0x148008000 (8 bytes)
1685931473.949907 sending message 112 to peer 0x148008000 (11 bytes)
1685931473.949916 sending message 112 to peer 0x148008000 (11 bytes)
1685931473.949926 sending message 112 to peer 0x148008000 (11 bytes)
1685931473.949936 sending message 112 to peer 0x148008000 (12 bytes)
1685931473.949947 sending message 112 to peer 0x148008000 (12 bytes)
1685931473.949956 sending message 112 to peer 0x148008000 (12 bytes)
1685931473.949967 sending message 112 to peer 0x148008000 (12 bytes)
1685931473.949979 sending message 112 to peer 0x148008000 (13 bytes)
1685931473.949985 sending message 112 to peer 0x148008000 (13 bytes)
1685931473.949995 sending message 112 to peer 0x148008000 (13 bytes)
1685931473.950004 sending message 112 to peer 0x148008000 (8 bytes)
1685931473.950013 sending message 112 to peer 0x148008000 (13 bytes)
1685931473.950021 sending message 112 to peer 0x148008000 (13 bytes)
1685931473.950031 sending message 112 to peer 0x148008000 (13 bytes)
1685931473.950039 sending message 112 to peer 0x148008000 (13 bytes)
1685931473.950049 sending message 112 to peer 0x148008000 (13 bytes)
1685931473.950060 sending message 112 to peer 0x148008000 (12 bytes)
1685931473.950070 sending message 112 to peer 0x148008000 (12 bytes)
1685931473.950080 sending message 112 to peer 0x148008000 (12 bytes)
1685931473.950087 sending message 112 to peer 0x148008000 (12 bytes)
1685931473.950096 sending message 112 to peer 0x148008000 (13 bytes)
1685931473.950105 sending message 112 to peer 0x148008000 (8 bytes)
1685931473.950115 sending message 112 to peer 0x148008000 (13 bytes)
1685931473.950125 sending message 112 to peer 0x148008000 (13 bytes)
1685931473.950134 sending message 112 to peer 0x148008000 (13 bytes)
1685931473.950144 sending message 112 to peer 0x148008000 (13 bytes)
1685931473.950148 sending message 112 to peer 0x148008000 (13 bytes)
1685931473.950157 sending message 112 to peer 0x148008000 (13 bytes)
1685931473.950161 sending message 112 to peer 0x148008000 (13 bytes)
1685931473.950165 sending message 112 to peer 0x148008000 (12 bytes)
1685931473.950174 sending message 112 to peer 0x148008000 (12 bytes)
1685931473.950184 sending message 112 to peer 0x148008000 (12 bytes)
1685931473.950195 sending message 112 to peer 0x148008000 (8 bytes)
1685931473.950216 sending message 112 to peer 0x148008000 (12 bytes)
1685931473.950227 sending message 112 to peer 0x148008000 (13 bytes)
1685931473.950254 sending message 112 to peer 0x148008000 (13 bytes)
1685931473.950264 sending message 112 to peer 0x148008000 (13 bytes)
1685931473.950275 sending message 112 to peer 0x148008000 (13 bytes)
1685931473.950285 sending message 112 to peer 0x148008000 (13 bytes)
1685931473.950295 sending message 112 to peer 0x148008000 (13 bytes)
1685931473.950306 sending message 112 to peer 0x148008000 (13 bytes)
1685931473.950316 sending message 112 to peer 0x148008000 (13 bytes)
1685931473.950325 sending message 112 to peer 0x148008000 (12 bytes)
1685931473.950334 sending message 112 to peer 0x148008000 (10 bytes)
1685931473.950343 sending message 112 to peer 0x148008000 (12 bytes)
1685931473.950353 sending message 112 to peer 0x148008000 (12 bytes)
1685931473.950362 sending message 112 to peer 0x148008000 (12 bytes)
1685931473.950367 sending message 112 to peer 0x148008000 (13 bytes)
1685931473.950376 sending message 112 to peer 0x148008000 (13 bytes)
1685931473.950385 sending message 112 to peer 0x148008000 (13 bytes)
1685931473.950394 sending message 112 to peer 0x148008000 (13 bytes)
1685931473.950403 sending message 112 to peer 0x148008000 (13 bytes)
1685931473.950413 sending message 112 to peer 0x148008000 (13 bytes)
1685931473.950417 sending message 112 to peer 0x148008000 (13 bytes)
1685931473.950421 sending message 112 to peer 0x148008000 (10 bytes)
1685931473.950431 sending message 112 to peer 0x148008000 (13 bytes)
1685931473.950443 sending message 112 to peer 0x148008000 (12 bytes)
1685931473.950455 sending message 112 to peer 0x148008000 (12 bytes)
1685931473.950466 sending message 112 to peer 0x148008000 (12 bytes)
1685931473.950477 sending message 112 to peer 0x148008000 (10 bytes)
1685931473.950490 sending message 112 to peer 0x148008000 (10 bytes)
1685931473.950501 sending message 112 to peer 0x148008000 (10 bytes)
1685931473.950507 sending message 112 to peer 0x148008000 (12 bytes)
1685931473.950516 sending message 112 to peer 0x148008000 (13 bytes)
1685931473.950525 sending message 112 to peer 0x148008000 (13 bytes)
1685931473.950535 sending message 112 to peer 0x148008000 (13 bytes)
1685931473.950546 sending message 112 to peer 0x148008000 (13 bytes)
1685931473.950555 sending message 112 to peer 0x148008000 (13 bytes)
1685931473.950564 sending message 112 to peer 0x148008000 (10 bytes)
1685931473.950575 sending message 112 to peer 0x148008000 (11 bytes)
1685931473.950584 sending message 112 to peer 0x148008000 (12 bytes)
1685931473.950592 sending message 112 to peer 0x148008000 (12 bytes)
1685931473.950601 sending message 112 to peer 0x148008000 (12 bytes)
1685931473.950605 sending message 112 to peer 0x148008000 (12 bytes)
1685931473.950615 sending message 112 to peer 0x148008000 (12 bytes)
1685931473.950625 sending message 112 to peer 0x148008000 (11 bytes)
1685931473.950637 sending message 112 to peer 0x148008000 (12 bytes)
1685931473.950645 sending message 112 to peer 0x148008000 (12 bytes)
1685931473.950654 sending message 112 to peer 0x148008000 (13 bytes)
1685931473.950664 sending message 112 to peer 0x148008000 (13 bytes)
1685931473.950673 sending message 112 to peer 0x148008000 (13 bytes)
1685931473.950685 sending message 112 to peer 0x148008000 (13 bytes)
1685931473.950696 sending message 112 to peer 0x148008000 (13 bytes)
1685931473.950700 sending message 112 to peer 0x148008000 (10 bytes)
1685931473.950711 sending message 112 to peer 0x148008000 (9 bytes)
1685931473.950714 sending message 112 to peer 0x148008000 (12 bytes)
1685931473.950718 sending message 112 to peer 0x148008000 (13 bytes)
1685931473.950729 sending message 112 to peer 0x148008000 (13 bytes)
1685931473.950740 sending message 112 to peer 0x148008000 (13 bytes)
1685931473.950753 sending message 112 to peer 0x148008000 (13 bytes)
1685931473.950759 sending message 112 to peer 0x148008000 (13 bytes)
1685931473.950768 sending message 112 to peer 0x148008000 (9 bytes)
1685931473.950777 sending message 112 to peer 0x148008000 (12 bytes)
1685931473.950786 sending message 112 to peer 0x148008000 (13 bytes)
1685931473.950795 sending message 112 to peer 0x148008000 (13 bytes)
1685931473.950817 sending message 112 to peer 0x148008000 (13 bytes)
1685931473.950827 sending message 112 to peer 0x148008000 (13 bytes)
1685931473.950836 sending message 112 to peer 0x148008000 (13 bytes)
1685931473.950844 sending message 112 to peer 0x148008000 (11 bytes)
1685931473.950853 sending message 112 to peer 0x148008000 (12 bytes)
1685931473.950862 sending message 112 to peer 0x148008000 (13 bytes)
1685931473.950872 sending message 112 to peer 0x148008000 (13 bytes)
1685931473.950882 sending message 112 to peer 0x148008000 (13 bytes)
1685931473.950892 sending message 112 to peer 0x148008000 (13 bytes)
1685931473.950905 sending message 112 to peer 0x148008000 (13 bytes)
1685931473.950917 sending message 112 to peer 0x148008000 (11 bytes)
1685931473.950922 sending message 112 to peer 0x148008000 (12 bytes)
1685931473.950932 sending message 112 to peer 0x148008000 (12 bytes)
1685931473.950943 sending message 112 to peer 0x148008000 (12 bytes)
1685931473.950953 sending message 112 to peer 0x148008000 (12 bytes)
1685931473.950962 sending message 112 to peer 0x148008000 (12 bytes)
1685931473.950969 sending message 112 to peer 0x148008000 (21 bytes)
1685931473.950978 sending message 112 to peer 0x148008000 (12 bytes)
1685931473.950981 sending message 112 to peer 0x148008000 (9 bytes)
1685931473.950993 sending message 112 to peer 0x148008000 (6 bytes)
1685931473.950998 sending message 112 to peer 0x148008000 (13 bytes)
1685931473.951009 sending message 112 to peer 0x148008000 (10 bytes)
1685931473.951018 sending message 112 to peer 0x148008000 (24 bytes)
1685931473.951027 sending message 112 to peer 0x148008000 (13 bytes)
1685931473.951036 sending message 112 to peer 0x148008000 (9 bytes)
1685931473.951046 sending message 112 to peer 0x148008000 (70 bytes)
1685931473.951056 sending message 112 to peer 0x148008000 (69 bytes)
1685931473.951066 sending message 112 to peer 0x148008000 (12 bytes)
1685931473.951077 sending message 112 to peer 0x148008000 (10 bytes)
1685931473.951083 sending message 112 to peer 0x148008000 (10 bytes)
1685931473.951092 sending message 112 to peer 0x148008000 (24 bytes)
1685931473.951102 sending message 112 to peer 0x148008000 (13 bytes)
1685931473.951110 sending message 112 to peer 0x148008000 (10 bytes)
1685931473.951119 sending message 112 to peer 0x148008000 (10 bytes)
1685931473.951128 sending message 112 to peer 0x148008000 (17 bytes)
1685931473.951137 sending message 112 to peer 0x148008000 (10 bytes)
1685931473.951147 sending message 112 to peer 0x148008000 (13 bytes)
1685931473.951156 sending message 112 to peer 0x148008000 (17 bytes)
1685931473.951165 sending message 112 to peer 0x148008000 (9 bytes)
1685931473.951174 sending message 112 to peer 0x148008000 (15 bytes)
1685931473.951183 sending message 112 to peer 0x148008000 (5 bytes)
1685931473.951194 sending message 104 to peer 0x148008000 (0 bytes)
1685931473.951206 sending message 110 to peer 0x148008000 (0 bytes)
1685931473.951215 sending message 107 to peer 0x148008000 (4 bytes)
1685931473.951224 sending message 105 to peer 0x148008000 (83 bytes)
1685931473.951233 sending message 105 to peer 0x148008000 (87 bytes)
1685931473.951237 sending message 105 to peer 0x148008000 (31 bytes)
1685931473.951241 sending message 105 to peer 0x148008000 (20 bytes)
1685931473.951251 sending message 105 to peer 0x148008000 (22 bytes)
1685931473.951257 sending message 105 to peer 0x148008000 (24 bytes)
1685931473.951266 sending message 105 to peer 0x148008000 (19 bytes)
1685931473.951275 sending message 105 to peer 0x148008000 (20 bytes)
1685931473.951284 sending message 105 to peer 0x148008000 (54 bytes)
1685931473.951294 sending message 105 to peer 0x148008000 (922 bytes)
1685931473.951303 sending message 105 to peer 0x148008000 (24 bytes)
1685931473.951312 sending message 105 to peer 0x148008000 (15 bytes)
1685931473.951322 sending message 105 to peer 0x148008000 (66 bytes)
1685931473.951332 sending message 105 to peer 0x148008000 (15 bytes)
1685931473.951342 sending message 105 to peer 0x148008000 (57 bytes)
1685931473.951367 sending message 105 to peer 0x148008000 (17 bytes)
1685931473.951377 sending message 105 to peer 0x148008000 (20 bytes)
1685931473.951387 sending message 105 to peer 0x148008000 (14 bytes)
1685931473.951395 sending message 105 to peer 0x148008000 (19 bytes)
1685931473.951404 sending message 105 to peer 0x148008000 (35 bytes)
1685931473.951413 sending message 105 to peer 0x148008000 (32 bytes)
1685931473.951422 sending message 105 to peer 0x148008000 (8 bytes)
1685931473.951433 sending message 105 to peer 0x148008000 (32 bytes)
1685931473.951439 sending message 105 to peer 0x148008000 (26 bytes)
1685931473.951446 sending message 105 to peer 0x148008000 (30 bytes)
1685931473.951454 sending message 105 to peer 0x148008000 (37 bytes)
1685931473.951463 sending message 105 to peer 0x148008000 (34 bytes)
1685931473.951472 sending message 105 to peer 0x148008000 (34 bytes)
1685931473.951481 sending message 105 to peer 0x148008000 (35 bytes)
1685931473.951490 sending message 105 to peer 0x148008000 (34 bytes)
1685931473.951499 sending message 105 to peer 0x148008000 (11 bytes)
1685931473.951505 sending message 105 to peer 0x148008000 (8 bytes)
1685931473.951516 sending message 105 to peer 0x148008000 (32 bytes)
1685931473.951526 sending message 105 to peer 0x148008000 (12 bytes)
1685931473.951537 sending message 105 to peer 0x148008000 (52 bytes)
1685931473.951547 sending message 105 to peer 0x148008000 (26 bytes)
1685931473.951555 sending message 105 to peer 0x148008000 (48 bytes)
1685931473.951563 sending message 105 to peer 0x148008000 (9 bytes)
1685931473.951572 sending message 105 to peer 0x148008000 (17 bytes)
1685931473.951580 sending message 105 to peer 0x148008000 (19 bytes)
1685931473.951589 sending message 105 to peer 0x148008000 (67 bytes)
1685931473.951600 sending message 105 to peer 0x148008000 (44 bytes)
1685931473.951610 sending message 105 to peer 0x148008000 (102 bytes)
1685931473.951621 sending message 105 to peer 0x148008000 (25 bytes)
1685931473.951632 sending message 106 to peer 0x148008000 (0 bytes)
1685931473.951708 sending message 200 to peer 0x148008000 (4 bytes)
1685931473.951718 client loop enter
1685931473.951745 client_signal: Child exited: 20
1685931474.001704 peer 0x148008000 message 207
1685931474.001727 sending message 208 to peer 0x148008000 (0 bytes)
1685931479.432183 peer 0x148008000 message 203
1685931479.432235 sending message 205 to peer 0x148008000 (0 bytes)
1685931479.432674 peer 0x148008000 message 204
1685931479.432694 client loop exit
